2447	2351	2217	2120	2039	2019	1959	1877	1905	1991	1896	1972	1865	1710	1644	1683	1781	1621	1459	1572	1499	1431	1269	1291	1116	1155	1298	1305	1255	1243	1185	1126	1150	1203	1150	1165	1100	1025	1105	1099
2469	2384	2238	2116	2149	2258	1936	1833	1941	2027	2135	1966	1845	1747	1719	1747	1785	1636	1491	1507	1316	1396	1428	1223	1461	1544	1221	1275	1257	1288	1211	1205	1237	1227	1223	1135	1028	1143	1070	1061
2562	2320	2233	2132	2149	2258	2258	1912	2066	2046	2129	2022	1875	1937	1668	1878	1759	1724	1558	1356	1746	1771	1414	1321	1472	1504	1341	1310	1732	1295	1291	1259	1290	1293	1307	1233	1196	1268	1170	1086
2665	2689	2220	2200	2154	2197	2013	1893	2019	2190	2111	2064	1943	1772	1780	1876	1754	1719	1563	1595	1557	1517	1476	1409	1442	1411	1464	1459	1640	1712	1345	1400	1417	1371	1233	1130	1246	1281	1213	1124
2871	2274	2299	2370	2134	2088	2043	1954	2075	2178	2112	2050	1958	1823	1816	1816	1854	1890	1852	1590	1549	1586	1527	1474	1536	1560	1497	1479	1539	1575	1391	1396	1476	1435	1287	1240	1412	1326	1250	1151
2881	2266	2384	2365	2277	2068	2024	2167	2104	2154	2232	2310	2175	1852	1818	1896	1912	1874	1837	1763	1743	1604	1551	1474	1374	1567	1618	1601	1575	1479	1532	1629	1548	1441	1321	1340	1299	1313	1414	1312
2860	2294	2365	2493	2250	2153	2107	2054	2142	2227	2266	2319	2173	2059	1871	1950	1915	1858	1820	1849	1739	1757	1684	1524	1406	1499	1608	1644	1854	1881	1581	1680	1630	1697	1358	1418	1537	1339	1390	1428
2399	2818	2650	2511	2185	2180	2018	2157	2177	2238	2426	2501	2120	2031	1921	2019	1955	1947	1882	1769	1784	1893	1998	1558	1438	1632	1604	1610	1629	1777	1669	1757	1615	1487	1393	1440	1496	1503	1499	1496
2454	2889	2601	2460	2387	2182	2370	2449	2270	2423	2556	2511	2079	1985	1959	1998	1968	1917	1901	1943	1843	1789	1993	1617	1468	1628	1765	1709	1677	1722	1707	1933	1699	1453	1512	1613	1704	1622	1780	1940
3001	3062	2556	2349	2238	2286	2299	2564	2644	2402	2291	2140	2093	2298	1965	2070	2021	2010	1959	1986	1928	1768	1717	1614	1497	1591	1648	1791	1838	1852	1774	1753	1786	1591	1648	1673	1728	1652	1902	2093
2891	2685	2607	2248	2173	2270	2352	2535	2671	2896	2295	2293	2207	2298	2219	2052	2011	2031	2150	1988	2020	2058	1703	1666	1552	1626	1670	1760	1892	1847	1886	1770	1800	1687	1710	1929	1791	1770	1718	1629
2653	2654	2564	2244	2380	2416	2506	2623	2709	2821	2376	2298	2238	2245	2197	2079	2102	2208	2379	2030	2100	1763	1785	1851	1557	1652	1852	1821	1877	2020	1989	1972	1879	1848	1769	1831	1942	1902	1693	1629
2664	2525	2393	2240	2323	2445	2515	2626	2678	2548	2406	2386	2432	2546	2174	2114	2144	2255	2142	2097	1981	1896	1850	1664	1585	1684	1914	1898	1899	1982	2043	1996	2023	1876	2046	1950	1935	1972	1682	1665
