lat	lon	color
28.566	-98.634	44BB44
43.008	-116.917
30.237	-98.780
30.292	-98.688
29.585	-99.656
29.885	-98.670
30.511	-98.805
41.539	-91.479
39.593	-104.295
30.352	-96.760
47.658	-121.354
30.417	-96.720
48.469	-122.371
31.192	-97.740
31.283	-97.648
31.411	-97.739
