lat	lon	color
31.199	-97.836	0000FF
31.297	-97.701
31.332	-97.724
31.299	-97.708
31.344	-97.694
31.155	-97.856
31.307	-97.686
31.301	-97.714
31.299	-97.773
31.055	-96.435
31.408	-97.746
31.275	-97.706
31.352	-97.376
31.370	-97.745
31.136	-97.888

